((('4.2.1.5',), {}), True)
((('4.2.1.6',), {}), True)
((('4.2.1.7',), {}), True)
((('3.2.5.71',), {}), True)
((('4.2.1.8',), {}), True)
((('4.2.1.9',), {}), True)
((('3.2.5.72',), {}), True)
((('4.2.1.10',), {}), True)
((('4.2.1.11',), {}), True)
((('4.2.2.1',), {}), True)
((('4.2.2.3',), {}), True)
((('3.2.4.15',), {}), True)
((('4.2.2.5',), {}), True)
((('4.2.2.6',), {}), True)
((('4.2.2.2',), {}), True)
((('4.2.2.4',), {}), True)
((('4.2.2.8',), {}), True)
((('4.2.2.10',), {}), True)
((('4.2.2.11',), {}), True)
((('4.2.2.9',), {}), True)
((('4.2.2.14',), {}), True)
((('4.2.2.15',), {}), True)
((('4.2.2.16',), {}), True)
((('4.2.2.17',), {}), True)
((('3.2.4.5',), {}), True)
((('4.2.2.7',), {}), True)
((('4.2.2.18',), {}), True)
((('4.2.2.19',), {}), True)
((('4.2.2.20',), {}), True)
((('4.2.2.12',), {}), True)
((('4.2.2.13',), {}), True)
((('3.2.4.6',), {}), True)
((('4.2.2.26',), {}), True)
((('4.2.2.27',), {}), True)
((('4.2.2.28',), {}), True)
((('4.2.2.29',), {}), True)
((('4.2.2.30',), {}), True)
((('4.2.2.31',), {}), True)
((('4.2.2.32',), {}), True)
((('4.2.2.33',), {}), True)
((('4.2.2.34',), {}), True)
((('4.2.2.21',), {}), True)
((('4.2.2.35',), {}), True)
((('4.2.2.36',), {}), True)
((('4.2.2.37',), {}), True)
((('4.2.2.38',), {}), True)
((('4.2.2.39',), {}), True)
((('4.2.2.40',), {}), True)
((('4.2.2.41',), {}), True)
((('4.2.2.42',), {}), True)
((('4.2.3.1',), {}), True)
((('4.2.3.2',), {}), True)
((('4.2.3.3',), {}), True)
((('4.2.3.4',), {}), True)
((('4.2.3.5',), {}), True)
((('4.2.3.6',), {}), True)
((('4.2.3.7',), {}), True)
((('4.2.3.8',), {}), True)
((('4.2.3.9',), {}), True)
((('4.2.3.10',), {}), True)
((('4.2.3.11',), {}), True)
((('4.2.3.12',), {}), True)
((('4.2.3.13',), {}), True)
((('4.2.3.14',), {}), True)
((('4.2.3.15',), {}), True)
((('4.2.3.16',), {}), True)
((('4.2.3.17',), {}), True)
((('4.2.3.18',), {}), True)
((('4.2.3.19',), {}), True)
((('4.2.3.20',), {}), True)
((('4.2.3.21',), {}), True)
((('4.2.3.22',), {}), True)
((('4.2.3.23',), {}), True)
((('4.2.3.24',), {}), True)
((('4.2.2.22',), {}), True)
((('4.2.3.25',), {}), True)
((('4.2.3.26',), {}), True)
((('4.2.3.27',), {}), True)
((('4.2.3.28',), {}), True)
((('4.2.3.29',), {}), True)
((('4.2.3.30',), {}), True)
((('4.2.3.31',), {}), True)
((('4.2.2.23',), {}), True)
((('4.2.3.34',), {}), True)
((('4.2.3.35',), {}), True)
((('4.2.3.36',), {}), True)
((('4.2.3.37',), {}), True)
((('4.2.3.38',), {}), True)
((('4.2.3.39',), {}), True)
((('4.2.3.41',), {}), True)
((('4.2.3.40',), {}), True)
((('4.2.3.42',), {}), True)
((('4.2.3.43',), {}), True)
((('4.2.3.45',), {}), True)
((('4.2.3.44',), {}), True)
((('4.2.3.46',), {}), True)
((('4.2.3.33',), {}), True)
((('4.2.3.32',), {}), True)
((('4.2.2.24',), {}), True)
((('4.2.2.25',), {}), True)
((('4.2.3.51',), {}), True)
((('4.2.3.52',), {}), True)
((('4.2.3.47',), {}), True)
((('4.2.3.53',), {}), True)
((('4.2.3.54',), {}), True)
((('4.2.3.48',), {}), True)
((('4.2.3.49',), {}), True)
((('4.2.3.55',), {}), True)
((('4.2.3.56',), {}), True)
((('4.2.3.59',), {}), True)
((('4.2.3.57',), {}), True)
((('4.2.3.60',), {}), True)
((('4.2.3.64',), {}), True)
((('4.2.3.65',), {}), True)
((('4.2.3.66',), {}), True)
((('4.2.3.62',), {}), True)
((('4.2.3.61',), {}), True)
((('4.2.3.63',), {}), True)
((('4.2.3.50',), {}), True)
((('4.2.3.58',), {}), True)
((('4.2.4.1',), {}), True)
((('4.2.4.2',), {}), True)
((('4.2.3.70',), {}), True)
((('4.2.3.71',), {}), True)
((('4.2.4.3',), {}), True)
((('3.2.4.8',), {}), True)
((('4.2.4.6',), {}), True)
((('4.2.4.4',), {}), True)
((('4.2.4.5',), {}), True)
((('4.2.4.7',), {}), True)
((('4.2.4.11',), {}), True)
((('4.2.4.12',), {}), True)
((('4.2.4.13',), {}), True)
((('4.2.3.67',), {}), True)
((('4.2.3.68',), {}), True)
((('4.2.4.14',), {}), True)
((('4.2.4.15',), {}), True)
((('4.2.3.69',), {}), True)
((('3.2.4.7',), {}), True)
((('4.2.4.20',), {}), True)
((('4.2.4.21',), {}), True)
((('4.2.4.22',), {}), True)
((('4.2.4.23',), {}), True)
((('4.2.4.16',), {}), True)
((('4.2.4.17',), {}), True)
((('4.2.4.24',), {}), True)
((('4.2.4.18',), {}), True)
((('4.2.4.28',), {}), True)
((('4.2.4.29',), {}), True)
((('4.2.4.19',), {}), True)
((('4.2.4.30',), {}), True)
((('4.2.4.32',), {}), True)
((('4.2.4.33',), {}), True)
((('4.2.4.34',), {}), True)
((('4.2.4.35',), {}), True)
((('4.2.4.36',), {}), True)
((('4.2.4.37',), {}), True)
((('4.2.4.38',), {}), True)
((('4.2.4.39',), {}), True)
((('4.2.4.40',), {}), True)
((('4.2.4.41',), {}), True)
((('4.2.4.42',), {}), True)
((('4.2.4.43',), {}), True)
((('4.2.4.44',), {}), True)
((('4.2.4.25',), {}), True)
((('4.2.4.46',), {}), True)
((('4.2.4.45',), {}), True)
((('4.2.4.47',), {}), True)
((('4.2.4.48',), {}), True)
((('4.2.4.49',), {}), True)
((('4.2.4.50',), {}), True)
((('4.2.4.26',), {}), True)
((('4.2.4.51',), {}), True)
((('4.2.4.52',), {}), True)
((('4.2.4.54',), {}), True)
((('4.2.4.53',), {}), True)
((('4.2.5.1',), {}), True)
((('4.2.4.27',), {}), True)
((('4.2.5.2',), {}), True)
((('4.2.5.3',), {}), True)
((('4.2.5.4',), {}), True)
((('4.2.5.5',), {}), True)
((('4.2.5.6',), {}), True)
((('4.2.5.7',), {}), True)
((('4.2.5.8',), {}), True)
((('4.2.5.9',), {}), True)
((('4.2.5.10',), {}), True)
((('4.2.5.11',), {}), True)
((('4.2.5.12',), {}), True)
((('4.2.5.14',), {}), True)
((('4.2.5.15',), {}), True)
((('4.2.5.16',), {}), True)
((('4.2.5.17',), {}), True)
((('4.2.5.18',), {}), True)
((('4.2.5.19',), {}), True)
((('4.2.4.31',), {}), True)
((('4.2.5.23',), {}), True)
((('4.2.5.24',), {}), True)
((('4.2.6.1',), {}), True)
((('4.2.6.2',), {}), True)
((('4.2.6.3',), {}), True)
((('4.2.6.4',), {}), True)
((('6.2.1.1',), {}), True)
((('6.2.1.2',), {}), True)
((('6.2.1.3',), {}), True)
((('6.2.1.4',), {}), True)
((('4.2.5.13',), {}), True)
((('6.2.1.6',), {}), True)
((('4.2.4.8',), {}), True)
((('4.2.5.22',), {}), True)
((('6.2.1.5',), {}), True)
((('6.2.1.9',), {}), True)
((('4.2.5.20',), {}), True)
((('4.2.5.21',), {}), True)
((('6.2.1.7',), {}), True)
((('6.2.1.8',), {}), True)
((('4.2.4.10',), {}), True)
((('6.2.1.12',), {}), True)
((('6.2.1.10',), {}), True)
((('6.2.1.11',), {}), True)
((('6.2.1.13',), {}), True)
((('6.2.2.6',), {}), True)
((('6.2.2.1',), {}), True)
((('6.2.2.3',), {}), True)
((('6.2.2.10',), {}), True)
((('6.2.2.8',), {}), True)
((('4.2.4.9',), {}), True)
((('6.2.2.2',), {}), True)
((('6.2.2.12',), {}), True)
((('6.2.2.15',), {}), True)
((('6.2.2.4',), {}), True)
((('6.2.2.16',), {}), True)
((('6.2.2.17',), {}), True)
((('6.2.2.18',), {}), True)
((('6.2.2.20',), {}), True)
((('6.2.2.5',), {}), True)
((('6.2.2.21',), {}), True)
((('6.2.2.22',), {}), True)
((('6.2.2.7',), {}), True)
((('6.2.2.23',), {}), True)
((('6.2.2.24',), {}), True)
((('6.2.2.25',), {}), True)
((('6.2.2.26',), {}), True)
((('6.2.2.27',), {}), True)
((('6.2.2.28',), {}), True)
((('6.2.2.29',), {}), True)
((('6.2.2.30',), {}), True)
((('6.2.2.31',), {}), True)
((('6.2.3.1',), {}), True)
((('6.2.3.2',), {}), True)
((('6.2.3.3',), {}), True)
((('6.2.3.4',), {}), True)
((('6.2.3.6',), {}), True)
((('6.2.3.5',), {}), True)
((('6.2.3.7',), {}), True)
((('6.2.3.9',), {}), True)
((('6.2.2.9',), {}), True)
((('6.2.3.8',), {}), True)
((('6.2.3.10',), {}), True)
((('6.2.3.11',), {}), True)
((('6.2.3.13',), {}), True)
((('6.2.3.14',), {}), True)
((('6.2.3.12',), {}), True)
((('6.2.3.16',), {}), True)
((('6.2.3.17',), {}), True)
((('6.2.3.19',), {}), True)
((('6.2.3.21',), {}), True)
((('6.2.3.22',), {}), True)
((('6.2.3.23',), {}), True)
((('6.2.2.14',), {}), True)
((('6.2.3.24',), {}), True)
((('6.2.2.11',), {}), True)
((('6.2.3.25',), {}), True)
((('6.2.3.27',), {}), True)
((('6.2.3.28',), {}), True)
((('6.2.3.29',), {}), True)
((('6.2.2.19',), {}), True)
((('6.2.2.13',), {}), True)
((('6.2.3.15',), {}), True)
((('6.2.3.20',), {}), True)
((('6.2.3.35',), {}), True)
((('6.2.3.18',), {}), True)
((('6.2.3.36',), {}), True)
((('6.2.3.38',), {}), True)
((('6.2.3.26',), {}), True)
((('6.2.3.40',), {}), True)
((('6.2.3.30',), {}), True)
((('6.2.3.31',), {}), True)
((('6.2.3.32',), {}), True)
((('6.2.3.33',), {}), True)
((('6.2.3.34',), {}), True)
((('6.2.3.37',), {}), True)
((('6.2.3.39',), {}), True)
((('6.2.4.3',), {}), True)
((('6.2.3.44',), {}), True)
((('6.2.4.5',), {}), True)
((('6.2.3.42',), {}), True)
((('6.2.4.7',), {}), True)
((('6.2.3.43',), {}), True)
((('6.2.4.9',), {}), True)
((('6.2.3.41',), {}), True)
((('6.2.4.10',), {}), True)
((('6.2.4.11',), {}), True)
((('6.2.4.13',), {}), True)
((('6.2.4.14',), {}), True)
((('6.2.4.15',), {}), True)
((('6.2.4.16',), {}), True)
((('6.2.4.17',), {}), True)
((('6.2.3.45',), {}), True)
((('6.2.4.1',), {}), True)
((('6.2.4.19',), {}), True)
((('6.2.4.20',), {}), True)
((('6.2.4.21',), {}), True)
((('6.2.4.22',), {}), True)
((('6.2.4.24',), {}), True)
((('6.2.4.25',), {}), True)
((('6.2.4.26',), {}), True)
((('6.2.4.27',), {}), True)
((('6.2.4.28',), {}), True)
((('6.2.4.2',), {}), True)
((('6.2.4.4',), {}), True)
((('6.2.4.29',), {}), True)
((('6.2.4.30',), {}), True)
((('6.2.4.31',), {}), True)
((('6.2.5.1',), {}), True)
((('6.2.4.6',), {}), True)
((('6.2.5.2',), {}), True)
((('6.2.5.3',), {}), True)
((('6.2.4.8',), {}), True)
((('6.2.5.4',), {}), True)
((('6.2.5.5',), {}), True)
((('6.2.5.6',), {}), True)
((('6.2.5.7',), {}), True)
((('6.2.5.8',), {}), True)
((('6.2.5.9',), {}), True)
((('6.2.5.10',), {}), True)
((('6.2.5.11',), {}), True)
((('6.2.4.12',), {}), True)
((('6.2.5.12',), {}), True)
((('6.2.5.13',), {}), True)
((('6.2.5.15',), {}), True)
((('6.2.5.16',), {}), True)
((('6.2.6.1',), {}), True)
((('6.2.6.2',), {}), True)
((('6.2.6.3',), {}), True)
((('6.2.6.4',), {}), True)
((('6.2.4.18',), {}), True)
((('6.2.4.23',), {}), True)
((('6.2.5.14',), {}), True)
((('9.2.1.4',), {}), True)
((('9.2.1.3',), {}), True)
((('9.2.1.5',), {}), True)
((('9.2.1.1',), {}), True)
((('9.2.1.2',), {}), True)
((('9.2.2.6',), {}), True)
((('9.2.2.8',), {}), True)
((('9.2.2.7',), {}), True)
((('9.2.2.2',), {}), True)
((('9.2.2.1',), {}), True)
((('9.2.2.13',), {}), True)
((('9.2.2.14',), {}), True)
((('9.2.2.15',), {}), True)
((('9.2.2.16',), {}), True)
((('9.2.2.17',), {}), True)
((('9.2.2.18',), {}), True)
((('9.2.2.9',), {}), True)
((('9.2.3.1',), {}), True)
((('9.2.3.3',), {}), True)
((('9.2.3.2',), {}), True)
((('9.2.3.4',), {}), True)
((('9.2.3.5',), {}), True)
((('9.2.3.6',), {}), True)
((('9.2.3.7',), {}), True)
((('9.2.3.8',), {}), True)
((('9.2.3.9',), {}), True)
((('9.2.3.10',), {}), True)
((('9.2.3.11',), {}), True)
((('9.2.3.12',), {}), True)
((('9.2.3.13',), {}), True)
((('9.2.3.14',), {}), True)
((('9.2.3.15',), {}), True)
((('9.2.3.16',), {}), True)
((('9.2.3.17',), {}), True)
((('9.2.3.18',), {}), True)
((('9.2.3.19',), {}), True)
((('9.2.3.20',), {}), True)
((('9.2.3.21',), {}), True)
((('9.2.3.22',), {}), True)
((('9.2.3.23',), {}), True)
((('9.2.3.24',), {}), True)
((('9.2.3.25',), {}), True)
((('9.2.2.5',), {}), True)
((('9.2.2.3',), {}), True)
((('9.2.2.4',), {}), True)
((('9.2.2.11',), {}), True)
((('9.2.2.10',), {}), True)
((('9.2.3.27',), {}), True)
((('9.2.3.29',), {}), True)
((('9.2.2.12',), {}), True)
((('9.2.3.28',), {}), True)
((('9.2.3.26',), {}), True)
((('9.2.3.30',), {}), True)
((('9.2.3.31',), {}), True)
((('9.2.3.33',), {}), True)
((('9.2.3.32',), {}), True)
((('9.2.3.39',), {}), True)
((('9.2.3.36',), {}), True)
((('9.2.3.37',), {}), True)
((('9.2.3.35',), {}), True)
((('9.2.3.34',), {}), True)
((('9.2.3.41',), {}), True)
((('9.2.4.4',), {}), True)
((('9.2.4.5',), {}), True)
((('9.2.4.6',), {}), True)
((('9.2.3.40',), {}), True)
((('9.2.4.7',), {}), True)
((('9.2.4.8',), {}), True)
((('9.2.4.9',), {}), True)
((('9.2.4.10',), {}), True)
((('9.2.4.11',), {}), True)
((('9.2.4.12',), {}), True)
((('9.2.4.13',), {}), True)
((('9.2.4.14',), {}), True)
((('9.2.4.15',), {}), True)
((('9.2.4.16',), {}), True)
((('9.2.4.17',), {}), True)
((('9.2.4.18',), {}), True)
((('9.2.4.19',), {}), True)
((('9.2.4.20',), {}), True)
((('9.2.4.21',), {}), True)
((('9.2.4.22',), {}), True)
((('9.2.4.23',), {}), True)
((('9.2.4.24',), {}), True)
((('9.2.4.25',), {}), True)
((('9.2.4.26',), {}), True)
((('9.2.4.27',), {}), True)
((('9.2.4.28',), {}), True)
((('9.2.4.29',), {}), True)
((('9.2.4.30',), {}), True)
((('9.2.5.1',), {}), True)
((('9.2.5.2',), {}), True)
((('9.2.5.3',), {}), True)
((('9.2.5.4',), {}), True)
((('9.2.5.5',), {}), True)
((('9.2.5.6',), {}), True)
((('9.2.5.7',), {}), True)
((('9.2.5.8',), {}), True)
((('9.2.5.9',), {}), True)
((('9.2.5.10',), {}), True)
((('9.2.5.11',), {}), True)
((('9.2.5.12',), {}), True)
((('9.2.5.13',), {}), True)
((('9.2.6.1',), {}), True)
((('9.2.6.2',), {}), True)
((('10.2.1.2',), {}), True)
((('10.2.1.1',), {}), True)
((('10.2.1.4',), {}), True)
((('10.2.1.3',), {}), True)
((('9.2.3.38',), {}), True)
((('10.2.1.5',), {}), True)
((('10.2.1.6',), {}), True)
((('10.2.1.8',), {}), True)
((('10.2.1.7',), {}), True)
((('10.2.1.9',), {}), True)
((('10.2.1.11',), {}), True)
((('10.2.1.10',), {}), True)
((('10.2.1.12',), {}), True)
((('10.2.1.13',), {}), True)
((('10.2.1.14',), {}), True)
((('10.2.1.15',), {}), True)
((('10.2.1.16',), {}), True)
((('9.2.4.1',), {}), True)
((('10.2.1.18',), {}), True)
((('10.2.1.17',), {}), True)
((('9.2.4.2',), {}), True)
((('9.2.4.3',), {}), True)
((('10.2.2.6',), {}), True)
((('10.2.2.7',), {}), True)
((('10.2.2.8',), {}), True)
((('10.2.2.1',), {}), True)
((('10.2.2.3',), {}), True)
((('10.2.2.4',), {}), True)
((('10.2.2.2',), {}), True)
((('10.2.2.13',), {}), True)
((('10.2.2.5',), {}), True)
((('10.2.2.9',), {}), True)
((('10.2.2.14',), {}), True)
((('10.2.2.15',), {}), True)
((('10.2.2.10',), {}), True)
((('10.2.2.16',), {}), True)
((('10.2.2.19',), {}), True)
((('10.2.2.21',), {}), True)
((('10.2.2.22',), {}), True)
((('10.2.2.23',), {}), True)
((('10.2.2.18',), {}), True)
((('10.2.2.17',), {}), True)
((('10.2.2.12',), {}), True)
((('10.2.2.11',), {}), True)
((('10.2.2.20',), {}), True)
((('10.2.2.24',), {}), True)
((('10.2.2.25',), {}), True)
((('10.2.2.26',), {}), True)
((('10.2.2.27',), {}), True)
((('10.2.2.28',), {}), True)
((('10.2.2.29',), {}), True)
((('10.2.2.30',), {}), True)
((('10.2.2.31',), {}), True)
((('10.2.2.33',), {}), True)
((('10.2.2.32',), {}), True)
((('10.2.2.34',), {}), True)
((('10.2.2.35',), {}), True)
((('10.2.2.38',), {}), True)
((('10.2.2.39',), {}), True)
((('10.2.2.40',), {}), True)
((('10.2.2.41',), {}), True)
((('10.2.2.36',), {}), True)
((('10.2.2.37',), {}), True)
((('10.2.2.42',), {}), True)
((('10.2.2.43',), {}), True)
((('10.2.2.44',), {}), True)
((('10.2.2.45',), {}), True)
((('10.2.2.46',), {}), True)
((('10.2.2.51',), {}), True)
((('10.2.2.52',), {}), True)
((('10.2.2.53',), {}), True)
((('10.2.2.54',), {}), True)
((('10.2.2.55',), {}), True)
((('10.2.2.56',), {}), True)
((('10.2.2.57',), {}), True)
((('10.2.2.58',), {}), True)
((('10.2.2.47',), {}), True)
((('10.2.2.59',), {}), True)
((('10.2.2.50',), {}), True)
((('10.2.2.60',), {}), True)
((('10.2.2.63',), {}), True)
((('10.2.2.61',), {}), True)
((('10.2.2.62',), {}), True)
((('10.2.2.64',), {}), True)
((('10.2.2.65',), {}), True)
((('10.2.2.66',), {}), True)
((('10.2.2.67',), {}), True)
((('10.2.2.69',), {}), True)
((('10.2.2.68',), {}), True)
((('10.2.2.70',), {}), True)
((('10.2.3.1',), {}), True)
((('10.2.3.2',), {}), True)
((('10.2.3.3',), {}), True)
((('10.2.2.48',), {}), True)
((('10.2.3.4',), {}), True)
((('10.2.3.5',), {}), True)
((('10.2.3.6',), {}), True)
((('10.2.3.8',), {}), True)
((('10.2.3.7',), {}), True)
((('10.2.3.9',), {}), True)
((('10.2.3.10',), {}), True)
((('10.2.3.11',), {}), True)
((('10.2.3.12',), {}), True)
((('10.2.3.13',), {}), True)
((('10.2.2.49',), {}), True)
((('10.2.3.14',), {}), True)
((('10.2.3.15',), {}), True)
((('10.2.3.16',), {}), True)
((('10.2.3.17',), {}), True)
((('10.2.3.18',), {}), True)
((('10.2.3.19',), {}), True)
((('10.2.3.20',), {}), True)
((('10.2.3.21',), {}), True)
((('10.2.3.22',), {}), True)
((('10.2.3.23',), {}), True)
((('10.2.3.24',), {}), True)
((('10.2.3.25',), {}), True)
((('10.2.3.26',), {}), True)
((('10.2.3.27',), {}), True)
((('10.2.3.28',), {}), True)
((('10.2.3.29',), {}), True)
((('10.2.3.30',), {}), True)
((('10.2.3.31',), {}), True)
((('10.2.3.32',), {}), True)
((('10.2.3.33',), {}), True)
((('10.2.3.34',), {}), True)
((('10.2.3.36',), {}), True)
((('10.2.3.37',), {}), True)
((('10.2.3.38',), {}), True)
((('10.2.3.40',), {}), True)
((('10.2.3.39',), {}), True)
((('10.2.3.41',), {}), True)
((('10.2.3.44',), {}), True)
((('10.2.3.43',), {}), True)
((('10.2.3.45',), {}), True)
((('10.2.3.46',), {}), True)
((('10.2.3.42',), {}), True)
((('10.2.3.47',), {}), True)
((('10.2.3.48',), {}), True)
((('10.2.3.49',), {}), True)
((('10.2.3.50',), {}), True)
((('10.2.3.51',), {}), True)
((('10.2.3.52',), {}), True)
((('10.2.3.53',), {}), True)
((('10.2.3.54',), {}), True)
((('10.2.3.55',), {}), True)
((('10.2.3.56',), {}), True)
((('10.2.3.57',), {}), True)
((('10.2.3.58',), {}), True)
((('10.2.3.59',), {}), True)
((('10.2.3.60',), {}), True)
((('10.2.3.35',), {}), True)
((('10.2.3.61',), {}), True)
((('10.2.3.62',), {}), True)
((('10.2.3.63',), {}), True)
((('10.2.3.64',), {}), True)
((('10.2.3.65',), {}), True)
((('10.2.3.66',), {}), True)
((('10.2.3.67',), {}), True)
((('10.2.3.68',), {}), True)
((('10.2.3.69',), {}), True)
((('10.2.3.75',), {}), True)
((('10.2.3.76',), {}), True)
((('10.2.3.77',), {}), True)
((('10.2.3.70',), {}), True)
((('10.2.3.71',), {}), True)
((('9.2.3.42',), {}), True)
((('10.2.3.72',), {}), True)
((('10.2.3.78',), {}), True)
((('9.2.3.43',), {}), True)
((('10.2.3.73',), {}), True)
((('10.2.3.74',), {}), True)
((('10.2.3.79',), {}), True)
((('10.2.3.80',), {}), True)
((('10.2.4.1',), {}), True)
((('10.2.4.2',), {}), True)
((('10.2.3.81',), {}), True)
((('10.2.3.82',), {}), True)
((('10.2.3.83',), {}), True)
((('10.2.3.84',), {}), True)
((('10.2.4.3',), {}), True)
((('10.2.4.4',), {}), True)
((('10.2.4.5',), {}), True)
((('10.2.4.6',), {}), True)
((('10.2.4.7',), {}), True)
((('10.2.4.11',), {}), True)
((('10.2.4.12',), {}), True)
((('10.2.4.8',), {}), True)
((('10.2.4.9',), {}), True)
((('10.2.4.10',), {}), True)
((('10.2.4.13',), {}), True)
((('10.2.4.18',), {}), True)
((('10.2.4.19',), {}), True)
((('10.2.3.86',), {}), True)
((('10.2.4.21',), {}), True)
((('10.2.4.22',), {}), True)
((('10.2.3.85',), {}), True)
((('10.2.4.23',), {}), True)
((('10.2.4.25',), {}), True)
((('10.2.4.15',), {}), True)
((('10.2.4.26',), {}), True)
((('10.2.4.14',), {}), True)
((('10.2.4.27',), {}), True)
((('10.2.4.28',), {}), True)
((('10.2.4.30',), {}), True)
((('10.2.4.29',), {}), True)
((('10.2.4.16',), {}), True)
((('10.2.3.87',), {}), True)
((('10.2.4.31',), {}), True)
((('10.2.4.32',), {}), True)
((('10.2.4.33',), {}), True)
((('10.2.4.35',), {}), True)
((('10.2.4.34',), {}), True)
((('10.2.4.36',), {}), True)
((('10.2.4.17',), {}), True)
((('10.2.4.37',), {}), True)
((('10.2.4.38',), {}), True)
((('10.2.4.39',), {}), True)
((('10.2.4.40',), {}), True)
((('10.2.5.1',), {}), True)
((('10.2.5.2',), {}), True)
((('10.2.5.4',), {}), True)
((('10.2.5.5',), {}), True)
((('10.2.5.6',), {}), True)
((('12.2.1.1',), {}), True)
((('12.2.1.3',), {}), True)
((('10.2.4.24',), {}), True)
((('12.2.1.4',), {}), True)
((('12.2.1.2',), {}), True)
((('12.2.1.7',), {}), True)
((('12.2.2.3',), {}), True)
((('12.2.2.4',), {}), True)
((('12.2.2.6',), {}), True)
((('12.2.1.6',), {}), True)
((('12.2.2.8',), {}), True)
((('12.2.1.5',), {}), True)
((('10.2.4.20',), {}), True)
((('12.2.2.10',), {}), True)
((('12.2.3.1',), {}), True)
((('12.2.3.2',), {}), True)
((('12.2.3.4',), {}), True)
((('16.2.1.1',), {}), True)
((('10.2.5.3',), {}), True)
((('16.2.1.3',), {}), True)
((('12.2.2.5',), {}), True)
((('12.2.2.2',), {}), True)
((('16.2.2.1',), {}), True)
((('12.2.2.1',), {}), True)
((('16.2.2.2',), {}), True)
((('16.2.2.3',), {}), True)
((('16.2.2.4',), {}), True)
((('16.2.2.5',), {}), True)
((('16.2.2.6',), {}), True)
((('16.2.2.7',), {}), True)
((('16.2.1.2',), {}), True)
((('16.2.3.1',), {}), True)
((('16.2.1.4',), {}), True)
((('16.2.3.2',), {}), True)
((('16.2.3.4',), {}), True)
((('12.2.2.9',), {}), True)
((('16.2.3.3',), {}), True)
((('16.2.3.5',), {}), True)
((('16.2.3.6',), {}), True)
((('16.2.3.7',), {}), True)
((('16.2.4.1',), {}), True)
((('16.2.3.8',), {}), True)
((('16.2.3.9',), {}), True)
((('16.2.4.2',), {}), True)
((('17.2.1.1',), {}), True)
((('17.2.1.2',), {}), True)
((('12.2.2.7',), {}), True)
((('17.2.1.4',), {}), True)
((('17.2.1.6',), {}), True)
((('17.2.1.9',), {}), True)
((('12.2.3.3',), {}), True)
((('17.2.1.13',), {}), True)
((('17.2.1.11',), {}), True)
((('17.2.1.5',), {}), True)
((('17.2.1.7',), {}), True)
((('17.2.1.8',), {}), True)
((('17.2.1.3',), {}), True)
((('17.2.1.10',), {}), True)
((('17.2.1.12',), {}), True)
((('17.2.1.14',), {}), True)
((('17.2.1.16',), {}), True)
((('17.2.1.17',), {}), True)
((('17.2.2.1',), {}), True)
((('17.2.1.15',), {}), True)
((('17.2.1.18',), {}), True)
((('17.2.1.19',), {}), True)
((('17.2.1.20',), {}), True)
((('17.2.1.22',), {}), True)
((('17.2.2.8',), {}), True)
((('17.2.1.21',), {}), True)
((('17.2.2.9',), {}), True)
((('17.2.2.2',), {}), True)
((('17.2.2.4',), {}), True)
((('17.2.2.13',), {}), True)
((('17.2.2.3',), {}), True)
((('17.2.2.14',), {}), True)
((('17.2.2.5',), {}), True)
((('17.2.2.15',), {}), True)
((('17.2.2.17',), {}), True)
((('17.2.2.18',), {}), True)
((('17.2.2.6',), {}), True)
((('17.2.2.20',), {}), True)
((('17.2.2.21',), {}), True)
((('17.2.2.23',), {}), True)
((('17.2.2.7',), {}), True)
((('17.2.2.10',), {}), True)
((('17.2.2.25',), {}), True)
((('17.2.2.26',), {}), True)
((('17.2.2.27',), {}), True)
((('17.2.2.28',), {}), True)
((('17.2.2.11',), {}), True)
((('17.2.2.29',), {}), True)
((('17.2.2.30',), {}), True)
((('17.2.2.31',), {}), True)
((('17.2.2.32',), {}), True)
((('17.2.2.33',), {}), True)
((('17.2.2.34',), {}), True)
((('17.2.2.35',), {}), True)
((('17.2.2.36',), {}), True)
((('17.2.3.1',), {}), True)
((('17.2.3.2',), {}), True)
((('17.2.3.3',), {}), True)
((('17.2.3.4',), {}), True)
((('17.2.3.5',), {}), True)
((('17.2.3.6',), {}), True)
((('17.2.3.7',), {}), True)
((('17.2.3.8',), {}), True)
((('17.2.3.9',), {}), True)
((('17.2.3.10',), {}), True)
((('17.2.3.11',), {}), True)
((('17.2.3.12',), {}), True)
((('17.2.3.14',), {}), True)
((('17.2.3.15',), {}), True)
((('17.2.3.16',), {}), True)
((('17.2.3.17',), {}), True)
((('17.2.3.18',), {}), True)
((('17.2.3.19',), {}), True)
((('17.2.2.12',), {}), True)
((('17.2.3.20',), {}), True)
((('17.2.3.21',), {}), True)
((('17.2.3.22',), {}), True)
((('17.2.3.23',), {}), True)
((('17.2.4.1',), {}), True)
((('17.2.4.2',), {}), True)
((('17.2.4.3',), {}), True)
((('17.2.4.4',), {}), True)
((('17.2.2.16',), {}), True)
((('17.2.4.5',), {}), True)
((('17.2.4.6',), {}), True)
((('18.2.1.1',), {}), True)
((('18.2.1.3',), {}), True)
((('17.2.2.22',), {}), True)
((('17.2.2.19',), {}), True)
((('18.2.1.5',), {}), True)
((('17.2.2.24',), {}), True)
((('17.2.3.13',), {}), True)
((('18.2.1.4',), {}), True)
((('18.2.1.2',), {}), True)
((('18.2.1.7',), {}), True)
((('18.2.1.8',), {}), True)
((('18.2.1.9',), {}), True)
((('18.2.1.6',), {}), True)
((('18.2.1.10',), {}), True)
((('18.2.2.6',), {}), True)
((('18.2.2.8',), {}), True)
