completed purely non-symplectic order 11^1, rkT = None
completed purely non-symplectic order 11^1, rkT = None
completed purely non-symplectic order 11^1, rkT = None
completed purely non-symplectic order 7^e*3 
completed purely non-symplectic order 5^e*3 
completed purely non-symplectic order 11^1, rkT = None
completed purely non-symplectic order 11^1, rkT = None
completed purely non-symplectic order 11^1 
completed purely non-symplectic order 7^e*2 
completed purely non-symplectic order 11^e*2 
completed purely non-symplectic order 13^1, rkT = None
completed purely non-symplectic order 13^1, rkT = None
completed purely non-symplectic order 13^1, rkT = None
completed purely non-symplectic order 13^1, rkT = None
completed purely non-symplectic order 13^1, rkT = None
completed purely non-symplectic order 13^1, rkT = None
completed purely non-symplectic order 13^1, rkT = None
completed purely non-symplectic order 13^1, rkT = None
completed purely non-symplectic order 13^1, rkT = None
completed purely non-symplectic order 13^1, rkT = None
completed purely non-symplectic order 13^1, rkT = None
completed purely non-symplectic order 13^1, rkT = None
completed purely non-symplectic order 13^1, rkT = None
completed purely non-symplectic order 13^1, rkT = None
completed purely non-symplectic order 13^1, rkT = None
completed purely non-symplectic order 13^1, rkT = None
completed purely non-symplectic order 13^1, rkT = None
completed purely non-symplectic order 13^1, rkT = None
completed purely non-symplectic order 13^1, rkT = None
completed purely non-symplectic order 13^1, rkT = None
completed purely non-symplectic order 13^1 
completed purely non-symplectic order 13^e*2 
completed purely non-symplectic order 2^e*5 
completed purely non-symplectic order 2^e*3 
completed purely non-symplectic order 17^1, rkT = None
completed purely non-symplectic order 17^1, rkT = None
completed purely non-symplectic order 17^1, rkT = None
completed purely non-symplectic order 17^1, rkT = None
completed purely non-symplectic order 17^1, rkT = None
completed purely non-symplectic order 17^1, rkT = None
completed purely non-symplectic order 17^1, rkT = None
completed purely non-symplectic order 17^1, rkT = None
completed purely non-symplectic order 17^1, rkT = None
completed purely non-symplectic order 17^1, rkT = None
completed purely non-symplectic order 17^1, rkT = None
completed purely non-symplectic order 17^1, rkT = None
completed purely non-symplectic order 17^1, rkT = None
completed purely non-symplectic order 17^1, rkT = None
completed purely non-symplectic order 17^1, rkT = None
completed purely non-symplectic order 17^1, rkT = None
completed purely non-symplectic order 17^1, rkT = None
completed purely non-symplectic order 17^1, rkT = None
completed purely non-symplectic order 17^1, rkT = None
completed purely non-symplectic order 17^1, rkT = None
completed purely non-symplectic order 17^1 
completed purely non-symplectic order 19^1, rkT = None
completed purely non-symplectic order 19^1, rkT = None
completed purely non-symplectic order 19^1, rkT = None
completed purely non-symplectic order 19^1, rkT = None
completed purely non-symplectic order 19^1, rkT = None
completed purely non-symplectic order 19^1, rkT = None
completed purely non-symplectic order 19^1, rkT = None
completed purely non-symplectic order 19^1, rkT = None
completed purely non-symplectic order 19^1, rkT = None
completed purely non-symplectic order 19^1, rkT = None
completed purely non-symplectic order 19^1, rkT = None
completed purely non-symplectic order 19^1, rkT = None
completed purely non-symplectic order 19^1, rkT = None
completed purely non-symplectic order 19^1, rkT = None
completed purely non-symplectic order 19^1, rkT = None
completed purely non-symplectic order 19^1, rkT = None
completed purely non-symplectic order 19^1, rkT = None
completed purely non-symplectic order 19^1, rkT = None
completed purely non-symplectic order 19^1, rkT = None
completed purely non-symplectic order 19^1, rkT = None
completed purely non-symplectic order 19^1 
completed purely non-symplectic order 17^e*2 
completed purely non-symplectic order 19^e*2 
completed purely non-symplectic order 2^e*11 
completed purely non-symplectic order 5^e*2 
completed purely non-symplectic order 2^e*3 
completed purely non-symplectic order 11^e*3 
completed purely non-symplectic order 2^e*5 
completed purely non-symplectic order 3^e*2 
completed purely non-symplectic order 2^e*3 
completed purely non-symplectic order 3^e*2 
completed purely non-symplectic order 2^e*3 
completed purely non-symplectic order 3^e*2 
completed purely non-symplectic order 3^e*2 
completed purely non-symplectic order 2^e*3 
completed purely non-symplectic order 2^e*3 
completed purely non-symplectic order 3^e*2 
completed purely non-symplectic order 3^e*2 
completed purely non-symplectic order 3^e*2 
completed purely non-symplectic order 3^e*2 
completed purely non-symplectic order 3^e*2 
completed purely non-symplectic order 3^e*2 
completed purely non-symplectic order 2^e*3 
completed purely non-symplectic order 3^e*2 
completed purely non-symplectic order 2^e*3 
completed purely non-symplectic order 2^e*3 
completed purely non-symplectic order 2^e*3 
completed purely non-symplectic order 3^e*2 
((2, [[(3, 0), Genus of
[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1]
[ 0 -2 -1  1 -1  1  1  1 -1  0  0  0  0  0  0  0]
[ 0 -1 -2  1  0  1  1  1 -1  0  0  0  0  0  0  0]
[ 0  1  1 -2  1 -1  0 -1  0  0  0  0  0  0  0  0]
[ 0 -1  0  1 -2  1  0  0  0  0  0  0  0  0  0  0]
[ 0  1  1 -1  1 -2 -1 -1  1  0  0  0  0  0  0  0]
[ 0  1  1  0  0 -1 -2 -1  1  0  0  0  0  0  0  0]
[ 0  1  1 -1  0 -1 -1 -2  1  0  0  0  0  0  0  0]
[ 0 -1 -1  0  0  1  1  1 -2  0  0  0  0  0  0  0]
[ 0  0  0  0  0  0  0  0  0 -2 -1 -1 -1 -1  1  0]
[ 0  0  0  0  0  0  0  0  0 -1 -2  0  0 -1  1  0]
[ 0  0  0  0  0  0  0  0  0 -1  0 -2  0  0  1  0]
[ 0  0  0  0  0  0  0  0  0 -1  0  0 -2 -1  0  0]
[ 0  0  0  0  0  0  0  0  0 -1 -1  0 -1 -2  0  0]
[ 0  0  0  0  0  0  0  0  0  1  1  1  0  0 -2  0]
[ 1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]
Signature:  (1, 15)
Genus symbol at 2:    1^-16
Genus symbol at 3:     1^15 3^-1, Genus of
[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1]
[ 0 -2 -1  1 -1  1  1  1 -1  0  0  0  0  0  0  0]
[ 0 -1 -2  1  0  1  1  1 -1  0  0  0  0  0  0  0]
[ 0  1  1 -2  1 -1  0 -1  0  0  0  0  0  0  0  0]
[ 0 -1  0  1 -2  1  0  0  0  0  0  0  0  0  0  0]
[ 0  1  1 -1  1 -2 -1 -1  1  0  0  0  0  0  0  0]
[ 0  1  1  0  0 -1 -2 -1  1  0  0  0  0  0  0  0]
[ 0  1  1 -1  0 -1 -1 -2  1  0  0  0  0  0  0  0]
[ 0 -1 -1  0  0  1  1  1 -2  0  0  0  0  0  0  0]
[ 0  0  0  0  0  0  0  0  0 -2 -1 -1 -1 -1  1  0]
[ 0  0  0  0  0  0  0  0  0 -1 -2  0  0 -1  1  0]
[ 0  0  0  0  0  0  0  0  0 -1  0 -2  0  0  1  0]
[ 0  0  0  0  0  0  0  0  0 -1  0  0 -2 -1  0  0]
[ 0  0  0  0  0  0  0  0  0 -1 -1  0 -1 -2  0  0]
[ 0  0  0  0  0  0  0  0  0  1  1  1  0  0 -2  0]
[ 1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]
Signature:  (1, 15)
Genus symbol at 2:    1^-16
Genus symbol at 3:     1^15 3^-1, Genus of
[]
Signature:  (0, 0)
Genus symbol at 2:    1^0, 1, []], [(3, 1), Genus
Signature:  (3, 19)
Genus symbol at 2:    1^22, Genus of
[-2  1  0  0  0  0]
[ 1 -2  0  0  0  0]
[ 0  0 -2  1  1 -1]
[ 0  0  1 -2  0  1]
[ 0  0  1  0  0  0]
[ 0  0 -1  1  0  0]
Signature:  (2, 4)
Genus symbol at 2:    1^-6
Genus symbol at 3:     1^5 3^1, Genus of
[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1]
[ 0 -2 -1  1 -1  1  1  1 -1  0  0  0  0  0  0  0]
[ 0 -1 -2  1  0  1  1  1 -1  0  0  0  0  0  0  0]
[ 0  1  1 -2  1 -1  0 -1  0  0  0  0  0  0  0  0]
[ 0 -1  0  1 -2  1  0  0  0  0  0  0  0  0  0  0]
[ 0  1  1 -1  1 -2 -1 -1  1  0  0  0  0  0  0  0]
[ 0  1  1  0  0 -1 -2 -1  1  0  0  0  0  0  0  0]
[ 0  1  1 -1  0 -1 -1 -2  1  0  0  0  0  0  0  0]
[ 0 -1 -1  0  0  1  1  1 -2  0  0  0  0  0  0  0]
[ 0  0  0  0  0  0  0  0  0 -2 -1 -1 -1 -1  1  0]
[ 0  0  0  0  0  0  0  0  0 -1 -2  0  0 -1  1  0]
[ 0  0  0  0  0  0  0  0  0 -1  0 -2  0  0  1  0]
[ 0  0  0  0  0  0  0  0  0 -1  0  0 -2 -1  0  0]
[ 0  0  0  0  0  0  0  0  0 -1 -1  0 -1 -2  0  0]
[ 0  0  0  0  0  0  0  0  0  1  1  1  0  0 -2  0]
[ 1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]
Signature:  (1, 15)
Genus symbol at 2:    1^-16
